Bsku,c_Desc,unit,buyer
81947,JAM.MANG&LM LOCK GRO       16z,3.64,DAVID KEER
81948,JAM.MANG&LM TINGLE SHAMPOO  8z,1.90,DAVID KEER
81949,JAM.MANG&LM TINGLE SHAMPOO 16z,.00,DAVID KEER
81950,JAM.MANG&LM PROTEIN CONDTNR 8z,1.90,DAVID KEER
81951,JAM.MANG&LM PROTEIN CONDTNR16z,2.47,DAVID KEER
81952,JAM.MANG&LM CREME WAX       6z,2.89,DAVID KEER
81953,JAM.MANG&LM CREME WAX      16z,3.64,DAVID KEER
81954,JAM.MANG&LM HAIR N'CENSE    4z,1.91,DAVID KEER
81956,JAM.MANG&LM SHINE A LOC     4z,1.94,DAVID KEER
81958,JAM.MANG&LM MAX NO ITCH SPR 8z,1.95,DAVID KEER
81959,JAM.MANG&LM MAX NO ITCH SPR16z,2.48,DAVID KEER
81960,JAM.MANG&LM LOCK FIRM WAX   6z,2.91,DAVID KEER
81961,JAM.MANG&LM LOCK FIRM WAX  16z,3.64,DAVID KEER
81962,JAM.MANG&LM LOCK FIRM WAX6z+2z,.00,DAVID KEER
81963,JAM.MANG&LM BRAID REMOVER   8z,1.93,DAVID KEER
81964,JAM.MANG&LM TINGLE SHAMP 8z+2z,.00,DAVID KEER
81965,JAM.MANG&LM COOL SCALP GEL  6z,2.90,DAVID KEER
81966,JAM.MANG&LM NO ITCH SPRAY8z+2z,.00,DAVID KEER
81967,JAM.MANG&LM SHEABTR COND SHN6z,2.90,DAVID KEER
81969,JAM.MANG&LM COOL SCALP GEL 16z,3.64,DAVID KEER
81970,*JAM.MANG&LM SCALP COND  12pcs,4.86,DAVID KEER
81972,JAM.MANG&LM BLK CASTOIL MANG4z,1.93,DAVID KEER
81973,JAM.MANG&LM BLK CASTOIL COCO8z,.00,DAVID KEER
81974,JAM.MANG&LM BLK CASTOIL TREE4z,1.93,DAVID KEER
81975,JAM.MANG&LM BLK CASTOIL DARK8z,.00,DAVID KEER
81976,JAM.MANG&LM BLK CASTOIL ORIG8z,.00,DAVID KEER
81984,JAM.MANG&LM BLK CASTOIL PEPP4z,1.94,DAVID KEER
81985,JAM.MANG&LM BLK CASTOIL VITA4z,1.94,DAVID KEER
81986,*JAM MANG CASTOIL COCO 2z  6ct,4.64,DAVID KEER
81987,*JAM.MANGO CASTOIL ORIG 2z 6ct,4.64,DAVID KEER
81988,JAM MANG&LM BLK CASTOR BUTTR6z,.00,DAVID KEER
81990,JAM.MANG&LM BLK CASTOIL ORIG4z,1.93,DAVID KEER
81991,JAM.MANG&LM BLK CASTOIL DARK4z,1.93,DAVID KEER
81992,JAM.MANG&LM BLK CASTOIL LAVE4z,1.93,DAVID KEER
81993,JAM.MANG&LM BLK CASTOIL ROSE4z,1.94,DAVID KEER
81994,JAM.MANG&LM BLK CASTOIL COCO4z,.00,DAVID KEER
81995,JAM.MANG&LM BLK CASTOIL ARGN4z,1.95,DAVID KEER
81996,JAM.MANG&LM BLK CASTOIL SHAM8z,1.90,DAVID KEER
81997,JAM.MANG&LM BLK CASTOIL AMLA4z,1.94,DAVID KEER
81998,JAM.MANG&LM BLK CASTOIL COND8z,1.90,DAVID KEER
82000,*JAM.MANGO CASTOIL ARGAN 2z6ct,4.64,DAVID KEER
82001,*JAM MANGO CASTOR XDARK 2z 6ct,4.64,DAVID KEER
82002,JML CASTOR EXOTIC PEARBERRY 4z,1.93,DAVID KEER
82003,JML CASTOR EXOTIC UNGURAHUI 4z,1.93,DAVID KEER
82004,JML CASTOR EXOTIC MARULA SEA4z,1.93,DAVID KEER
82005,JML CASTOR EXOTIC XIMENIA OS4z,1.93,DAVID KEER
82007,JML CASTOR EXOTIC MONGONGO  4z,1.93,DAVID KEER
82010,*PROF.GROWTH RENEW DISP  20pcs,.00,CAROL SANCHEZ
82015,PROF.GRO RENEW TOPICAL TRTMT4z,2.00,CAROL SANCHEZ
82018,PROF.GRO RENEW RESTORE SHAMP8z,2.00,CAROL SANCHEZ
82021,PROF.GRO RENEW DEEP CONDTNR15z,3.625,CAROL SANCHEZ
82024,PROF.GRO RENEW TEMPL STIM4.25z,3.625,CAROL SANCHEZ
82027,PROF.GRO RENEW RECOVERY LOTN8z,2.00,CAROL SANCHEZ
82030,*PROF GROWTH RENEW LITE DS20pc,.00,CAROL SANCHEZ
82032,PROF.GRO RENEW TOPICAL SPRAY4z,1.91,CAROL SANCHEZ
82034,PROF.GRO RENEW LEAV-IN COND15z,3.73,CAROL SANCHEZ
82036,PROF.GRO RENEW HOT OIL STIM 6z,1.91,CAROL SANCHEZ
82038,PROF.GRO RENEW DEEP RELIEF  6z,1.91,CAROL SANCHEZ
82040,PROF.GRO RENEW RST SHINE SPR6z,1.90,CAROL SANCHEZ
82060,SMART PERM NOLYE RELAX KIT REG,4.00,CAROL SANCHEZ
82065,SMART PERM NOLYE RELAX KIT SUP,4.00,CAROL SANCHEZ
82070,BTFL TEXTURES TAMING SHAMP 12z,.00,CAROL SANCHEZ
82072,BTFL TEXTURES TAMING COND  12z,.00,CAROL SANCHEZ
82074,BTFL TEXTURES DEEP COND RPR15z,4.16,CAROL SANCHEZ
82076,BTFL TEXTURES WHIP CURL CRM 8z,3.65,CAROL SANCHEZ
82078,BTFL TEXTURES DEFIN PUDDING15z,4.16,CAROL SANCHEZ
82080,BTFL TEXTURES SHINE&SILK OIL8z,1.90,CAROL SANCHEZ
82082,BTFL TEXTURES FLTIRON SILKNR6z,.00,CAROL SANCHEZ
82084,BTFL TEXTURES CURL CUSTARD 15z,4.20,CAROL SANCHEZ
82086,BTFL TEXTURES CURL MOUSSE 8.5z,1.89,CAROL SANCHEZ
82088,BTFL TEXTURES EDGE SILKNR2.25z,1.44,CAROL SANCHEZ
82103,PROF.MEGA GROWTH EDGE GEL2.25z,1.38,CAROL SANCHEZ
82105,PROF.MEGA ANTI-BRK REVITALZR5z,3.43,CAROL SANCHEZ
82108,PROF.MEGA ANTI-BRK LOTION   8z,1.45,CAROL SANCHEZ
82109,PROF.MEGA ANTIBR LTN12z50%FREE,.00,CAROL SANCHEZ
82110,*PROF.MEGA GR DEEP COND1.5z8pc,4.25,CAROL SANCHEZ
82111,PROF.MEGA ANTI-BRK OIL      8z,1.45,CAROL SANCHEZ
82112,PROF.MEGA ANTIBR OIL12z50%FREE,2.032,CAROL SANCHEZ
82114,PROF.MEGA GROWTH DEEP COND 15z,4.15,CAROL SANCHEZ
82117,PROF.MEGA GROWTH OIL SHEEN9.5z,2.286,CAROL SANCHEZ
82121,PROF.MEGA GROWTH SHINE SERUM4z,1.50,CAROL SANCHEZ
82122,PROF.MEGA GROWTH SHINE SERUM6z,1.95,CAROL SANCHEZ
82124,PROF.MEGA GROWTH SHIN GEL4.25z,3.72,CAROL SANCHEZ
82127,PROF.MEGA GROWTH STIM SHAMP12z,2.20,CAROL SANCHEZ
82128,PROF.MEGA GRWTH SHM12z/LTN1.5z,3.55,CAROL SANCHEZ
82132,PROF.MEGA GROWTH DETANGLING12z,2.20,CAROL SANCHEZ
82134,PROF.MEGA GROWTH NEUT SHAMP12z,2.20,CAROL SANCHEZ
82200,*PROFECTIV HR STRENGTHNR 24pcs,.00,CAROL SANCHEZ
82201,*PROFECTIV POWERWING     24pcs,.00,CAROL SANCHEZ
82205,PROFECTIV PROCISION RELAXR REG,3.42,CAROL SANCHEZ
82207,PROFECTIV PROCISION RELAXR SUP,3.42,CAROL SANCHEZ
82210,PROFECTIV ROOT HEALTH    4.25z,1.85,CAROL SANCHEZ
82211,PROF.ROOT HEALTH4.25z/MEGAGR2z,1.85,CAROL SANCHEZ
82215,PROF.MEGA GROWTH CREME   8.25z,2.82,CAROL SANCHEZ
82216,PROF.MEGA GROWTH  4.25z+4zFREE,1.85,CAROL SANCHEZ
82217,PROFECTIV MEGA GROWTH       6z,3.38,CAROL SANCHEZ
82220,PROFECTIV HEALTHY ENDS   4.25z,1.85,CAROL SANCHEZ
82225,PROF.MEGA GROWTH BRK FREE8.25z,3.66,CAROL SANCHEZ
82226,PROF.BREAK FREE   4.25z+4zFREE,2.82,CAROL SANCHEZ
82230,PROFECTIV TEMPLE RECOVERY   6z,2.48,CAROL SANCHEZ
82231,PRFCTV GRWTH N'HEALN4.25zBONUS,2.90,CAROL SANCHEZ
82232,PROFECTIV CLEAN N'HEALTHY6.25z,1.62,CAROL SANCHEZ
82234,PROFECTIV 60SEC STRENGTHN6.25z,1.62,CAROL SANCHEZ
82235,PROF.MEGA GROWTH TM RECOVERY6z,3.44,CAROL SANCHEZ
82236,PROFECTIV GROWTH N'REPAIR   6z,1.42,CAROL SANCHEZ
82237,PRFCTV GRWT N'RPR 50%FREE6.25z,1.61,CAROL SANCHEZ
82238,PROFECTIV LONG N'HEALTHY    6z,1.60,CAROL SANCHEZ
82239,PRFCTV LNG N'HLTH 50%FREE6.25z,1.61,CAROL SANCHEZ
82242,PROFECTIV 3in1 SOLUTN OIL6.25z,1.60,CAROL SANCHEZ
82243,PRFCTV 3 in 1 OIL 50%FREE6.25z,1.44,CAROL SANCHEZ
82244,PROFECTIV STRENGTH N'SHINE  7z,2.10,CAROL SANCHEZ
82246,PROFECTIV GROWTH MASQUE  4.25z,3.69,CAROL SANCHEZ
82249,*PROFCTV RELAX&MOUSSE DSP18pcs,.00,CAROL SANCHEZ
82251,PROFECTIV ANTI-DMG RLX KIT REG,3.88,CAROL SANCHEZ
82252,PROFECTIV ANTI-DMG RLX KIT SUP,4.02,CAROL SANCHEZ
82253,PROFECTIV NEUTRALIZE MOUSSE10z,.00,CAROL SANCHEZ
82255,PROFECTIV NEUTRLZ MOUS PROF10z,2.12,CAROL SANCHEZ
82257,PROF.MEGA GR NOLYE KT REG 6APP,3.94,CAROL SANCHEZ
82258,PROF.MEGA GR NOLYE KT SUP 6APP,3.93,CAROL SANCHEZ
82259,PROF.MEGA NOLYE REG6APP/LOTN2z,3.94,CAROL SANCHEZ
82260,PROF.MEGA NOLYE SUP6APP/LOTN2z,3.93,CAROL SANCHEZ
82261,PROFECTIV RLX&REFRESH BLACK#19,3.37,CAROL SANCHEZ
82262,PROFECTIV RLX&REFRESH BROWN#11,3.43,CAROL SANCHEZ
82263,PROFECTIV RLX&REFRESH SPICE#31,3.37,CAROL SANCHEZ
82265,PROFECTIV RLX&REFRESH CHERY#53,3.37,CAROL SANCHEZ
82266,PROFECTIV RLX&REFRESH JTBLK#43,3.37,CAROL SANCHEZ
82267,PROFECTIV ANTI-DMG RLX KIT REG,3.90,CAROL SANCHEZ
82268,PROFECTIV ANTI-DMG RLX KIT SUP,3.90,CAROL SANCHEZ
82285,PROF.MEGA GROWTH BREAK FREE15z,4.17,CAROL SANCHEZ
82286,PROF.MEGA GR NOLYE KT REG 4APP,3.90,CAROL SANCHEZ
82288,PROF.MEGA GR NOLYE KT SUP 4APP,3.90,CAROL SANCHEZ
82289,PROF.MEGA GR BRKFREE18z20%FREE,4.17,CAROL SANCHEZ
82302,SALON PRO HAIR BOND GLUE BLK1z,1.18,DAVID KEER
82303,SALON PRO HAIR BOND GLUE WH 1z,1.18,DAVID KEER
82304,SALON PRO HAIR BONDING GLUE 2z,1.37,DAVID KEER
82305,BEARD GUYZ BEARD BALM FINE  3z,1.17,DAVID KEER
82306,SALON PRO HAIR BONDING GLUE 4z,1.61,DAVID KEER
82307,BEARD GUYZ BEARD BALM COARSE3z,1.17,DAVID KEER
82308,SALON PRO HAIR BOND REMOVER 2z,1.38,DAVID KEER
82309,BEARD GUYZ DAILY WASH 35    8z,1.89,DAVID KEER
82310,SALON PRO HAIR BOND REMOVER 4z,1.60,DAVID KEER
82311,SALON PRO 30SEC BOND REMOVE 4z,1.60,DAVID KEER
82312,BEARD GUYZ DEEP CONDITIONER 8z,1.89,DAVID KEER
82313,SALON PRO30SEC GLUE1z&REMOVE2z,1.32,DAVID KEER
82314,*SALON PRO 30 SEC DISPLAY 54pc,.00,DAVID KEER
82315,SALON PRO LACE WIG BOND    KIT,3.00,DAVID KEER
82316,SALON PRO EXTREME HOLD BOND.5z,1.01,DAVID KEER
82317,SALON PRO TOUCH UP BOND   .25z,.65,DAVID KEER
82318,SALON PRO BOND REMOVE STEP1 4z,1.56,DAVID KEER
82319,SALON PRO BOND REMOVE STEP2 4z,1.56,DAVID KEER
82320,AFR ESSENCE PROTEIN GEL    32z,4.61,DAVID KEER
82321,SALON PRO SKIN CLEANSER     4z,1.69,DAVID KEER
82322,AFR ESSENCE YELLOW GEL     32z,4.61,DAVID KEER
82323,BEARD GUYZ BEARD OIL 25     2z,.00,DAVID KEER
82324,AFR ESSENCE PINK GEL       32z,4.61,DAVID KEER
82326,AFR ESSENCE BLUE GEL       32z,4.61,DAVID KEER
82328,AFR ESSENCE CLEAR GEL      32z,4.61,DAVID KEER
82335,AFR ESSENCE CONTROL WIG SPR12z,2.16,DAVID KEER
82336,VIA STYLE GEL LIGHT HOLD  5.5z,2.75,DAVID KEER
82337,VIA STYLE GEL REGULAR HOLD5.5z,2.75,DAVID KEER
82338,VIA STYLE GEL EXTRA HOLD  5.5z,2.75,DAVID KEER
82339,SALON PRO ANTI ITCH SERUM   4z,1.696,DAVID KEER
82340,AFR ESSENCE WEAVE SPRAY    12z,2.16,DAVID KEER
82341,SALON PRO REFRESH DEODORIZER8z,1.875,DAVID KEER
82342,AFR ESSENCE BRAID SHEEN SPR12z,.00,DAVID KEER
82343,SALON PRO WEAVE SHINE SPRAY 4z,1.50,DAVID KEER
82344,SALON PRO HOLDING SPRAY     8z,1.875,DAVID KEER
82345,AFR ESSENCE WIG SHAMPOO    12z,2.15,DAVID KEER
82346,SALON PRO WEAVE EDGING GEL  2z,2.375,DAVID KEER
82347,SALON PRO STYLING FOAM    8.5z,1.875,DAVID KEER
82348,SALON PRO WEAVE DETANGLER   8z,1.88,DAVID KEER
82349,SALON PRO GENTLE SHAMPOO  8.5z,1.90,DAVID KEER
82350,VIA OIL FREE WIG SHINE      8z,.00,DAVID KEER
82351,SALON PRO 30SEC HAIR GLUE   1z,1.18,DAVID KEER
82352,SALON PRO 30 SEC REMOVER OIL2z,.00,DAVID KEER
82353,SALON PRO BOND REMOVE SHAMP 4z,1.60,DAVID KEER
82354,SALON PRO BOND REMOVE SHAMP12z,2.16,DAVID KEER
82355,SALON PRO 30SEC HAIR GLUE   2z,1.372,DAVID KEER
82356,SALON PRO 30SEC HAIR GLUE   4z,1.545,DAVID KEER
82357,SALON PRO 30SEC WEAVE GEL10.5z,.00,DAVID KEER
82358,SALON PRO 30 SEC REMOVER OIL4z,.00,DAVID KEER
82359,SALON PRO 30SEC REMOVER OIL 8z,1.91,DAVID KEER
82360,SALON PRO 30SEC WEAVE WRAPDK8z,1.95,DAVID KEER
82361,SALON PRO 30SEC WEAVE WRAPCL8z,1.89,DAVID KEER
82362,SALON PRO 30SEC WEAVE WRAPCL2z,1.28,DAVID KEER
82363,SALON PRO 30SEC WEAVE WRAPDK2z,1.25,DAVID KEER
82364,SALON PRO HAIR FOOD CARROT  4z,.00,DAVID KEER
82365,SALON PRO HAIR FOOD OLIVE   4z,.00,DAVID KEER
82366,SALON PRO HAIR FOOD VIT E   4z,.00,DAVID KEER
82367,SALON PRO30 WEAVE&EXTENSION KT,4.01,DAVID KEER
82368,VIA OIL FREE WIG SHINE      2z,.00,DAVID KEER
82369,*VIA NATURAL OIL ARGAN1.5z24ct,6.15,DAVID KEER
82370,*VIA NATURAL OIL OLIVE1.5z24ct,6.15,DAVID KEER
82371,SALON PRO ARGAN OIL GEL    16z,.00,DAVID KEER
82372,SALON PRO HAIRGLUE BLK TUBE1.5,.00,DAVID KEER
82373,SALON PRO 30SEC GLUE TUBE 1.5z,.00,DAVID KEER
82374,SALON PRO 30SEC WEFTSEAL DK.5z,.00,DAVID KEER
82375,SALON PRO 30SEC WEFTSEAL CL.5z,.00,DAVID KEER
82376,*MY DNA DISPLAY        18pc,.00,DAVID KEER
82377,SALON PRO HAIR FOOD ARGAN   4z,1.55,DAVID KEER
82378,*I REMI ARGAN LEAVE IN 24ct 2z,.00,DAVID KEER
82379,I REMI LEAVE IN CONDITIONER 8z,1.795,DAVID KEER
82380,*I REMI SILKY SERUM    24ct 2z,8.048,DAVID KEER
82381,*VIA LIP BALM ARGAN .35z  48ct,4.25,DAVID KEER
82382,*VIA LIP BALM COCOA .35z  48ct,4.25,DAVID KEER
82383,*VIA LIP BALM PEPPER .35z 48ct,4.25,DAVID KEER
82384,*VIA LIP BALM STRAW .35z  48ct,4.25,DAVID KEER
82385,SALON PRO HAIR FOOD COCONUT 4z,.00,DAVID KEER
82386,SALON PRO HAIR FOOD CASTOR  4z,.00,DAVID KEER
82387,*VIA NAT OIL COCOABUTT1.5z24ct,.00,DAVID KEER
82388,*VIA NATURAL OIL TTREE1.5z24ct,.00,DAVID KEER
82389,*VIA NATURAL OIL ARGAN1.5z12ct,6.50,DAVID KEER
82390,*VIA NATURAL OIL OLIVE1.5z12ct,6.50,DAVID KEER
82391,*VIA NAT OIL COCONUT  1.5z12ct,6.50,DAVID KEER
82392,*VIA NATURAL OIL TTREE1.5z12ct,6.50,DAVID KEER
82393,*VIA NAT OIL SHEA BUTT1.5z24ct,.00,DAVID KEER
82394,SALON PRO EXTREME HOLD PLUS.5z,.00,DAVID KEER
82395,*VIA NAT OIL COCONUT 1.5z 24ct,.00,DAVID KEER
82401,RICH PURE LUX MOIST SHAM 8.45z,1.997,LISA MOLUSIS
82404,RICH PURE LUX MOIST COND 6.75z,1.882,LISA MOLUSIS
82406,RICH MAKE IT RICH HERO KIT4pcs,4.312,LISA MOLUSIS
82409,RICH PURE LUX SILK OIL SERUM2z,1.665,LISA MOLUSIS
82412,RICH PURE LUX PRTCT/SHINE 4.2z,1.764,LISA MOLUSIS
82426,RICH CLR PROTECT THR MASK6.75z,3.155,LISA MOLUSIS
82428,RICH ARGAN OIL ELIXIR     2.3z,1.713,LISA MOLUSIS
82429,RICH DEFRIZZ & SHINE     1.69Z,1.334,LISA MOLUSIS
82430,RICH ARGN CURL ENHANCE CR4.05z,1.941,LISA MOLUSIS
82440,RICH MENS SHAM & BODYWASH8.45z,1.997,LISA MOLUSIS
82441,RICH MEN COND & SHAVE CRM6.75z,1.882,LISA MOLUSIS
82442,RICH MATTE TEXTURE PASTE 2.70z,3.042,LISA MOLUSIS
82443,RICH MEN MULTI-STYLE GEL 3.33z,1.503,LISA MOLUSIS
82460,RICH DETANGLING BRUSH GOLDEN ,8.30,LISA MOLUSIS
82461,RICH DETANGLING BRUSH SILVER,8.30,LISA MOLUSIS
82500,LANDER BABY OIL W/VIT E     3z,.00,LISA MOLUSIS
82501,LANDER BABY OIL W/VIT E    14z,.00,LISA MOLUSIS
82502,LANDER BABY OIL W/ALOE VE  14z,.00,LISA MOLUSIS
82503,LANDER BABY OIL W/VIT E    14z,.00,LISA MOLUSIS
82504,LANDER BABY LOTION         12z,.00,LISA MOLUSIS
82505,LANDERS BABY SHAMPOO       15z,.00,LISA MOLUSIS
82506,LANDERS BABY OIL VIT-E      7z,.00,LISA MOLUSIS
82507,LANDER BABY BATH CALMING   12z,.00,LISA MOLUSIS
82508,LANDER BABY WIPES REFIL  100ct,.00,LISA MOLUSIS
82510,LANDER BABY POWDER         14z,.00,LISA MOLUSIS
82511,LANDER BABY POWDER         22z,.00,LISA MOLUSIS
82520,LANDERx COLDS RUB/VAP ACT   4z,.00,LISA MOLUSIS
82521,LANDERx POLAR ICE           8z,.00,LISA MOLUSIS
82522,LANDERX CRYSTL ICE ANLGSC   8z,.00,LISA MOLUSIS
82525,LANDER LOTION COCOA BUTTER 11z,.00,LISA MOLUSIS
82526,LANDER LOTION ALOE VERA    11z,.00,LISA MOLUSIS
82527,LANDER LOTION FIRMING      11z,.00,LISA MOLUSIS
82528,LANDER LOTION DRY SKIN     11z,.00,LISA MOLUSIS
82529,LANDER LOTION REPLENISH    11z,.00,LISA MOLUSIS
82530,LANDER LOTION ALOE VERA    18z,.00,LISA MOLUSIS
82531,LANDER LOTION REPLNSH VIT  18z,.00,LISA MOLUSIS
82532,LANDER LOTION DRY SKIN     18z,.00,LISA MOLUSIS
82533,LANDER LOTION FIRMING      18z,.00,LISA MOLUSIS
82534,LANDER LOTION COCOA BUTTER 18z,.00,LISA MOLUSIS
82535,LANDER LOTION ADV LUB      18z,.00,LISA MOLUSIS
82536,LANDER LOTION LUBRICATING  18z,.00,LISA MOLUSIS
82537,LANDER SHAMP-COND VIT      14z,.00,LISA MOLUSIS
82538,LANDER SHAMP-COND VIT AS 1 14z,.00,LISA MOLUSIS
82539,LANDER SHAMP BLAMS&PROTN   14z,.00,LISA MOLUSIS
82540,LANDER COND BALSM&PROTEIN  14z,.00,LISA MOLUSIS
82560,LANDER MOUTHWASH MINT      24z,.00,LISA MOLUSIS
82561,LANDER MOUTHWASH COOLPMNT  24z,.00,LISA MOLUSIS
82562,LANDER MOUTHWASH GARGLE  33.8z,.00,LISA MOLUSIS
82563,LANDER ALOE VERA SKIN CREAM 8z,.00,LISA MOLUSIS
82564,LANDER VITAMIN E SKIN CREAM 8z,.00,LISA MOLUSIS
82605,BARBER SELECT 2in1 SHAMPOO 12z,2.22,CAROL SANCHEZ
82608,BARBER SELECT LITE OIL MOIST8z,1.93,CAROL SANCHEZ
82611,BARBER SELECT WAVE&STYLE GEL4z,2.89,CAROL SANCHEZ
82614,BARBER SELECT OIL SHEEN 11.25z,2.62,CAROL SANCHEZ
82617,BARBER SELECT LITE POMADE 3.5z,2.87,CAROL SANCHEZ
82620,BARBER SELECT HR&SCALP COND 4z,2.89,CAROL SANCHEZ
82630,BARBER SELECT TEXTURZR REG 15z,3.68,CAROL SANCHEZ
82633,BARBER SELECT TEXTURZR CRS 15z,3.68,CAROL SANCHEZ
82639,BARBER SELECT NEUTRALZ SHAM16z,2.48,CAROL SANCHEZ
82645,*PROLN SFT&BTFL BODY PPK 24pcs,.00,CAROL SANCHEZ
82660,SFT&BTF SKIN BODY LOTION 10.5z,1.90,CAROL SANCHEZ
82662,SFT&BTF SKIN BODY BUTTER    6z,3.43,CAROL SANCHEZ
82664,SFT&BTF SKIN BODY OIL GEL 5.5z,1.92,CAROL SANCHEZ
82666,SFT&BTF SKIN HAND CREAM   3.3z,1.52,CAROL SANCHEZ
82668,SFT&BTF SKIN FIRM LOTION  8.5z,1.82,CAROL SANCHEZ
82670,SFT&BTF SKIN MST BODY POLISH8z,3.69,CAROL SANCHEZ
82675,SFT&BTF STYLE SPRITZ      8.5z,2.38,CAROL SANCHEZ
82677,SFT&BTF STYLE WRAP MOUSSE   8z,1.78,CAROL SANCHEZ
82679,SFT&BTF STYLE HAIR GLOSS 4.25z,1.18,CAROL SANCHEZ
82681,SFT&BTF STYLE SCULPTING GEL 4z,2.88,CAROL SANCHEZ
82698,PROLN BOTNC ALM SHM12z/TONC12z,3.65,CAROL SANCHEZ
82699,PROLN S&B SHAMPOO 6z/S&B CND6z,2.76,CAROL SANCHEZ
82701,SFT&BTF BOTANCL TXT KIT REGULR,4.672,CAROL SANCHEZ
82702,SFT&BTF BOTANCL TXT KIT COARSE,4.672,CAROL SANCHEZ
82703,PROLINE PERM REP SHAMPOO    8z,2.00,CAROL SANCHEZ
82704,SFT&BTF BOTANCL TXT CRM MST 6z,1.91,CAROL SANCHEZ
82705,PROLINE SFT&BTFL KIT PROF PACK,6.50,CAROL SANCHEZ
82707,PROLINE COCONUT OIL COND    4z,2.875,CAROL SANCHEZ
82708,PROLINE SOF-N-SHEEN DRY    10z,2.05,CAROL SANCHEZ
82709,PROLINE PERM REP LEAVE COND 8z,2.031,CAROL SANCHEZ
82710,PROLINE COCONUT OIL COND   10z,3.65,CAROL SANCHEZ
82711,PROLINE OIL SHEEN SPRAY     6z,2.265,CAROL SANCHEZ
82712,PROLINE OIL SHEEN SPRAY    11z,2.80,CAROL SANCHEZ
82713,PROLINE BOTANCL.TXT SHN GEL 4z,2.89,CAROL SANCHEZ
82715,PROLINE HAIR FOOD         4.5z,2.65,CAROL SANCHEZ
82716,PROLINE HAIR FOOD          10z,3.64,CAROL SANCHEZ
82717,PROLINE COMB THRU OIL SHEEN 6z,2.11,CAROL SANCHEZ
82718,PROLINE COMB THRU WAVEKEEPER8z,1.90,CAROL SANCHEZ
82719,PROLINE COMB THRU RLX REG 3APP,4.25,CAROL SANCHEZ
82720,PROLINE COMB THRU RLX SUP 1APP,2.90,CAROL SANCHEZ
82721,PROLINE JFM CR.CND50%FREE 5.1z,2.90,CAROL SANCHEZ
82722,PROLINE COMB THRU RLX SUP 3APP,4.25,CAROL SANCHEZ
82725,PROLINE PERM REPAIR         4z,1.51,CAROL SANCHEZ
82726,PROLINE PERM REP           15z,.00,CAROL SANCHEZ
82728,PROLINE COMB THRU SCALP OIL 6z,1.27,CAROL SANCHEZ
82729,PROLINE PERM REP SET LOTION 8z,2.01,CAROL SANCHEZ
82731,PROLINE COMB THRU RLX REG 1APP,2.90,CAROL SANCHEZ
82732,PROLINE PERM REPAIR         8z,3.6406,CAROL SANCHEZ
82733,PROLINE COMB THRU LT CRM MST4z,1.53,CAROL SANCHEZ
82734,PROLINE COMB THRU SHAMPOO   6z,1.85,CAROL SANCHEZ
82735,JUST FOR ME NOURSH CRM RLX REG,4.33,CAROL SANCHEZ
82736,PROLINE CTHRU LT CRM MST 4z+2z,1.53,CAROL SANCHEZ
82737,PROLINE COMB THRU SOFTENER 10z,2.015,CAROL SANCHEZ
82738,PROLINE BOT. TXT CRM MST 6z+2z,1.91,CAROL SANCHEZ
82739,PROLINE BOTANCL SCULPT GEL  8z,3.641,CAROL SANCHEZ
82740,PROLINE BOTANCL ALOE CREME  4z,2.891,CAROL SANCHEZ
82741,SFT&BTF BOTANCL OIL         6z,1.73,CAROL SANCHEZ
82742,SFT&BTF BOTANCL 3in1 SCALP  4z,2.906,CAROL SANCHEZ
82743,SFT&BTF BOTANCL RLX KIT REGULR,4.672,CAROL SANCHEZ
82744,PROLINE COMB THRU GEL POM 3.5z,2.90,CAROL SANCHEZ
82745,JUST FOR ME TEXTURE SOFTNR KIT,4.67,CAROL SANCHEZ
82746,SFT&BTF BOTANC RLX REG OLD PKG,.00,CAROL SANCHEZ
82747,SFT&BTF BOTANCL RLX KIT COARSE,4.672,CAROL SANCHEZ
82748,PROLINE BOTANCL ALMOND SHAM12z,1.86,CAROL SANCHEZ
82749,PROLINE CURLY KIT        SUPER,3.175,CAROL SANCHEZ
82750,SFT&BTF BOTANC RLX CRS OLD PKG,.00,CAROL SANCHEZ
82751,JUST FOR ME RELAXER KIT REGULR,4.42,CAROL SANCHEZ
82752,JUST FOR ME RELAXER KIT COARSE,4.42,CAROL SANCHEZ
82753,JUST FOR ME DETANGLER       8z,2.05,CAROL SANCHEZ
82754,JUST FOR ME RLX KIT REG OLDPKG,.00,CAROL SANCHEZ
82755,JUST FOR ME RLX KIT CRS OLDPKG,.00,CAROL SANCHEZ
82756,JUST FOR ME OIL MOISTURIZER 8z,2.035,CAROL SANCHEZ
82757,PROLINE JFM OIL MOIST 8z+4z NC,2.24,CAROL SANCHEZ
82758,PROLINE JUST FOR ME BEAR PROMO,.00,CAROL SANCHEZ
82759,JUST FOR ME CREME CONDTNR 3.4z,2.895,CAROL SANCHEZ
82760,SFT&BTF RELAX TWIN PAK KIT REG,.00,CAROL SANCHEZ
82762,SFT&BTF RELAX TWIN PAK KIT SUP,3.82,CAROL SANCHEZ
82763,PROLINE VOLUME PLUS        KIT,.00,CAROL SANCHEZ
82764,*JFM OIL MOIST 8z PWRWING24pcs,2.035,CAROL SANCHEZ
82765,PROLINE JFM STYLING CREME   4z,1.52,CAROL SANCHEZ
82767,PROLINE JFM PRESSING CREME3.4z,2.88,CAROL SANCHEZ
